ncrnaId,drugId,ncrnaName,ncrnaType,drugName,phenotypeCount,pmidCount,effects,detectionMethods,levels,fda,targetGenes,pathways
ENSEMBL:ENSG00000175772,DrugBank:DB00544,LINC01106,lncRNA,Fluorouracil,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000175772,DrugBank:DB00853,LINC01106,lncRNA,Temozolomide,1,2,resistant|sensitive,Microarray|RNA-seq,High,approved,,
ENSEMBL:ENSG00000175773,DrugBank:DB00515,ENST00000616197,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000175911,DrugBank:DB00441,AC127496.1,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000176124,DrugBank:DB00853,DLEU1,lncRNA,Temozolomide,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000176728,DrugBank:DB00515,ENST00000447937,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000176731,DrugBank:DB00515,NR_120681,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000176753,DrugBank:DB00441,C15orf56,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000176840,DrugBank:DB01229,MIR7-3HG,lncRNA,Paclitaxel,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000176928,DrugBank:DB00441,LINC01336,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000176933,DrugBank:DB00526,TOB2P1,lncRNA,Oxaliplatin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000176933,DrugBank:DB00544,TOB2P1,lncRNA,Fluorouracil,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000176933,DrugBank:DB00853,TOB2P1,lncRNA,Temozolomide,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000176984,DrugBank:DB00515,ENST00000319763,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000176998,DrugBank:DB00853,HCG4,lncRNA,Temozolomide,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000177112,DrugBank:DB00526,NR_046375,lncRNA,Oxaliplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000177112,DrugBank:DB00563,MRVI1-AS1,lncRNA,Methotrexate,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000177112,DrugBank:DB01229,MRVI1-AS1,lncRNA,Paclitaxel,1,1,sensitive,Microarray,High,approved,ATF3,MRVI1-AS1/ATF3 signaling pathway; Hippo–TAZ pathway
ENSEMBL:ENSG00000177410,DrugBank:DB00441,ZFAS1,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000177410,DrugBank:DB00526,NR_003605,lncRNA,Oxaliplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000177410,DrugBank:DB08865,ZFAS1,lncRNA,Crizotinib,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000177447,DrugBank:DB00526,ENST00000325243,lncRNA,Oxaliplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000177640,DrugBank:DB00317,CASC2,lncRNA,Gefitinib,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000177640,DrugBank:DB00853,CASC2,lncRNA,Temozolomide,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000177699,DrugBank:DB00515,ENST00000316148,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000177706,DrugBank:DB00515,ENST00000515795,lncRNA,Cisplatin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000177738,DrugBank:DB00441,n344612,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000177757,DrugBank:DB00515,NR_103536,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000177822,DrugBank:DB00853,MGC45800,lncRNA,Temozolomide,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000178082,DrugBank:DB00526,TWF1P1,lncRNA,Oxaliplatin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000178082,DrugBank:DB00544,TWF1P1,lncRNA,Fluorouracil,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000178248,DrugBank:DB00441,LINC01658,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000178464,DrugBank:DB00526,RPL10P16,lncRNA,Oxaliplatin,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000178464,DrugBank:DB00544,RPL10P16,lncRNA,Fluorouracil,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000178660,DrugBank:DB00526,ARMC10P1,lncRNA,Oxaliplatin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000178660,DrugBank:DB00544,ARMC10P1,lncRNA,Fluorouracil,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000178803,DrugBank:DB00441,ADORA2A-AS1,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000178863,DrugBank:DB00526,ENST00000320232,lncRNA,Oxaliplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000178947,DrugBank:DB00853,LINC00086,lncRNA,Temozolomide,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000178977,DrugBank:DB00515,LINC00324,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000179115,DrugBank:DB00515,ENST00000586280,lncRNA,Cisplatin,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000179523,DrugBank:DB00515,ENST00000560750,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000179523,DrugBank:DB00526,EIF3J-DT,lncRNA,Oxaliplatin,1,1,resistant,RNA-seq,High,approved,ATG14,EIF3J-DT-MIR188-3p-ATG14 pathway
ENSEMBL:ENSG00000179523,DrugBank:DB00544,EIF3J-DT,lncRNA,Fluorouracil,1,1,resistant,RNA-seq,High,approved,ATG14,EIF3J-DT-MIR188-3p-ATG14 pathway
ENSEMBL:ENSG00000179698,DrugBank:DB00853,KIAA1875,lncRNA,Temozolomide,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000179818,DrugBank:DB00515,ENST00000457870,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000179859,DrugBank:DB00515,ENSG00000179859,lncRNA,Cisplatin,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000179997,DrugBank:DB00526,ENST00000313760,lncRNA,Oxaliplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000180066,DrugBank:DB00441,C10orf91,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000180139,DrugBank:DB00441,ACTA2-AS1,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000180198,DrugBank:DB00317,RCC1,lncRNA,Gefitinib,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000180422,DrugBank:DB00317,LINC00304,lncRNA,Gefitinib,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000180422,DrugBank:DB00441,LINC00304,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000180422,DrugBank:DB00515,LINC00304,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000180861,DrugBank:DB00441,LINC01559,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000181355,DrugBank:DB00515,OFCC1,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000181798,DrugBank:DB00398,LINC00471,lncRNA,Sorafenib,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000182165,DrugBank:DB00515,TP53TG1,lncRNA,Cisplatin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000182165,DrugBank:DB00853,TP53TG1,lncRNA,Temozolomide,1,2,resistant|sensitive,Microarray|RNA-seq,High,approved,,
ENSEMBL:ENSG00000182165,DrugBank:DB00997,TP53TG1,lncRNA,Doxorubicin,2,2,resistant,Microarray|RNA-seq,High,approved,,
ENSEMBL:ENSG00000182165,DrugBank:DB01229,TP53TG1,lncRNA,Paclitaxel,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000182310,DrugBank:DB00441,SPACA6P,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000182351,DrugBank:DB00441,ENST00000330974,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000182366,DrugBank:DB00398,FAM87A,lncRNA,Sorafenib,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000182366,DrugBank:DB00441,FAM87A,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000182534,DrugBank:DB00317,MXRA7,lncRNA,Gefitinib,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000182648,DrugBank:DB00515,LINC01006,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000182648,DrugBank:DB00997,LINC01006,lncRNA,Doxorubicin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000182774,DrugBank:DB00515,ENST00000559776,lncRNA,Cisplatin,1,1,resistant|sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000182796,DrugBank:DB00441,n410040,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000182796,DrugBank:DB00526,TMEM198B,lncRNA,Oxaliplatin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000182796,DrugBank:DB00544,TMEM198B,lncRNA,Fluorouracil,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000182912,DrugBank:DB00515,NR_026548,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000182979,DrugBank:DB00515,ENST00000498644,lncRNA,Cisplatin,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000183242,DrugBank:DB00515,ENST00000478367,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000183242,DrugBank:DB00853,WT1-AS,lncRNA,Temozolomide,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000183444,DrugBank:DB00526,OR7E38P,lncRNA,Oxaliplatin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000183444,DrugBank:DB00544,OR7E38P,lncRNA,Fluorouracil,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000183496,DrugBank:DB00997,MEX3B,lncRNA,Doxorubicin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000183653,DrugBank:DB00441,GRIK1-AS2,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000183674,DrugBank:DB00853,LINC00518,lncRNA,Temozolomide,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000183822,DrugBank:DB00515,ENST00000619915,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000183850,DrugBank:DB00997,ZNF730,lncRNA,Doxorubicin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000183935,DrugBank:DB00853,HTR7P1,lncRNA,Temozolomide,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000184106,DrugBank:DB00853,TREML3P,lncRNA,Temozolomide,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000184274,DrugBank:DB00441,LINC00315,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000184478,DrugBank:DB00515,lnc-OR56A3-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000184809,DrugBank:DB00441,C21orf88,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000185043,DrugBank:DB00515,CIB1,lncRNA,Cisplatin,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000185162,DrugBank:DB00526,AP001324.1,lncRNA,Oxaliplatin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000185162,DrugBank:DB00544,AP001324.1,lncRNA,Fluorouracil,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000185186,DrugBank:DB00441,LINC00313,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000185186,DrugBank:DB00515,ENST00000623161,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000185186,DrugBank:DB00853,LINC00313,lncRNA,Temozolomide,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000185433,DrugBank:DB00515,ENST00000440205,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000185760,DrugBank:DB00853,KCNQ5-IT1,lncRNA,Temozolomide,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000185837,DrugBank:DB00515,CECR5-AS1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000185904,DrugBank:DB01259,LINC00839,lncRNA,Lapatinib,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000186020,DrugBank:DB00853,ZNF529,lncRNA,Temozolomide,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000186162,DrugBank:DB00526,ENST00000433871,lncRNA,Oxaliplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000186235,DrugBank:DB00515,ENST00000475669,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000186594,DrugBank:DB00317,MIR22HG,lncRNA,Gefitinib,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000186594,DrugBank:DB00515,MIR22HG,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000186615,DrugBank:DB00853,KTN1-AS1,lncRNA,Temozolomide,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000186831,DrugBank:DB00515,KRT17P2,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000186960,DrugBank:DB00853,LINC01551,lncRNA,Temozolomide,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000187013,DrugBank:DB00515,C17orf82,lncRNA,Cisplatin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000187013,DrugBank:DB01229,C17orf82,lncRNA,Paclitaxel,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000187479,DrugBank:DB01259,C11orf96,lncRNA,Lapatinib,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000187609,DrugBank:DB00515,NR_104598,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000187642,DrugBank:DB00853,C1orf170,lncRNA,Temozolomide,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000187900,DrugBank:DB00441,OR5H7P,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000187951,DrugBank:DB00853,LOC100288637,lncRNA,Temozolomide,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000187953,DrugBank:DB00853,PMS2CL,lncRNA,Temozolomide,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000187980,DrugBank:DB00515,UBXN10-AS1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000187984,DrugBank:DB00853,ANKRD19P,lncRNA,Temozolomide,1,2,resistant|sensitive,Microarray|RNA-seq,High,approved,,
ENSEMBL:ENSG00000188365,DrugBank:DB00441,AC092171.2,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000188660,DrugBank:DB01248,NONHSAG032985,lncRNA,Docetaxel,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000188825,DrugBank:DB00441,n342704,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000188938,DrugBank:DB00515,lnc-FAM120AOS-1,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000189212,DrugBank:DB00853,DPY19L2P1,lncRNA,Temozolomide,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000189223,DrugBank:DB00441,PAX8-AS1,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000189223,DrugBank:DB00515,ENSG00000189223,lncRNA,Cisplatin,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000189223,DrugBank:DB00526,NR_015377,lncRNA,Oxaliplatin,2,2,resistant,Microarray|RNA-seq,High,approved,,
ENSEMBL:ENSG00000189223,DrugBank:DB00544,PAX8-AS1,lncRNA,Fluorouracil,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000189229,DrugBank:DB00526,AC069277.2,lncRNA,Oxaliplatin,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000189229,DrugBank:DB00544,AC069277.2,lncRNA,Fluorouracil,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000189419,DrugBank:DB00441,SPATA41,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000196096,DrugBank:DB00515,lnc-IKZF2-3,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000196139,DrugBank:DB00515,ENST00000605322,lncRNA,Cisplatin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000196167,DrugBank:DB00441,COLCA1,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000196247,DrugBank:DB00515,ZNF107,lncRNA,Cisplatin,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000196295,DrugBank:DB00526,AC005154.1,lncRNA,Oxaliplatin,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000196295,DrugBank:DB00544,AC005154.1,lncRNA,Fluorouracil,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000196295,DrugBank:DB00853,LOC401320,lncRNA,Temozolomide,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000196366,DrugBank:DB00441,C9orf163,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000196367,DrugBank:DB00441,ENST00000360902,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000196553,DrugBank:DB00441,LINC00238,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000196668,DrugBank:DB00441,LINC00173,lncRNA,Gemcitabine,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000196668,DrugBank:DB00515,LINC00173,lncRNA,Cisplatin,2,2,resistant|sensitive,Microarray,High,approved,VEGFA,Angiogenesis
ENSEMBL:ENSG00000196668,DrugBank:DB00526,LINC00173,lncRNA,Oxaliplatin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000196668,DrugBank:DB00544,LINC00173,lncRNA,Fluorouracil,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000196668,DrugBank:DB00853,LINC00173,lncRNA,Temozolomide,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000196741,DrugBank:DB00526,LINC01560,lncRNA,Oxaliplatin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000196741,DrugBank:DB00544,LINC01560,lncRNA,Fluorouracil,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000196756,DrugBank:DB00515,SNHG17-006,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000196756,DrugBank:DB00997,SNHG17,lncRNA,Doxorubicin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000196756,DrugBank:DB01229,SNHG17-006,lncRNA,Paclitaxel,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000196756,DrugBank:DB08865,SNHG17,lncRNA,Crizotinib,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000196951,DrugBank:DB00853,SCOC-AS1,lncRNA,Temozolomide,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000196972,DrugBank:DB00853,LINC00087,lncRNA,Temozolomide,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000197085,DrugBank:DB00441,NPSR1-AS1,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000197085,DrugBank:DB09078,NPSR1-AS1,lncRNA,Lenvatinib,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000197099,DrugBank:DB00441,RP11-573D15.8,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000197124,DrugBank:DB00997,ZNF682,lncRNA,Doxorubicin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000197182,DrugBank:DB00853,MIRLET7BHG,lncRNA,Temozolomide,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000197210,DrugBank:DB08865,KB-1592A4.15,lncRNA,Crizotinib,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000197251,DrugBank:DB00441,LINC00336,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000197258,DrugBank:DB00526,EIF4BP6,lncRNA,Oxaliplatin,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000197258,DrugBank:DB00544,EIF4BP6,lncRNA,Fluorouracil,1,1,sensitive,RNA-seq,High,approved,,
ENSEMBL:ENSG00000197291,DrugBank:DB00563,RAMP2-AS1,lncRNA,Methotrexate,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000197308,DrugBank:DB00997,GATA3-AS1,lncRNA,Doxorubicin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000197536,DrugBank:DB00515,ENST00000612967,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000197632,DrugBank:DB00515,ENST00000482254,lncRNA,Cisplatin,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000198054,DrugBank:DB00997,DSCR8,lncRNA,Doxorubicin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000198399,DrugBank:DB00515,ITSN2,lncRNA,Cisplatin,1,1,resistant,RNA-seq,High,approved,,
ENSEMBL:ENSG00000198496,DrugBank:DB01229,NBR2,lncRNA,Paclitaxel,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000198973,DrugBank:DB00515,NR_029867,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000199094,DrugBank:DB00515,NR_029598,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000199156,DrugBank:DB00515,NR_029944,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000199179,DrugBank:DB00441,MIRLET7I,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000199179,DrugBank:DB00515,NR_029661,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000199282,DrugBank:DB00515,ENST00000362412,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000199392,DrugBank:DB00515,ENST00000362522,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000199630,DrugBank:DB00441,ENST00000362760,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000199879,DrugBank:DB00441,ENST00000363009,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000199883,DrugBank:DB00515,ENST00000363013,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000199901,DrugBank:DB00441,ENST00000363031,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000199990,DrugBank:DB00441,VTRNA1-1,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000200024,DrugBank:DB00441,ENST00000363154,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000200091,DrugBank:DB00515,ENST00000363221,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000200237,DrugBank:DB00441,ENST00000363367,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000200355,DrugBank:DB00441,SNORA72,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000200706,DrugBank:DB00515,ENST00000363836,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000200891,DrugBank:DB00515,ENST00000364021,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000201066,DrugBank:DB00515,ENST00000364196,lncRNA,Cisplatin,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000201134,DrugBank:DB00441,ENST00000364264,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000201229,DrugBank:DB00441,ENST00000364359,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000201512,DrugBank:DB00441,SNORA71C,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000201633,DrugBank:DB00441,ENST00000364763,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000201643,DrugBank:DB00441,SNORA14A,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000201659,DrugBank:DB00317,RNU12,lncRNA,Gefitinib,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000201772,DrugBank:DB00441,SNORA5C,lncRNA,Gemcitabine,1,1,sensitive,Microarray,High,approved,,
ENSEMBL:ENSG00000202093,DrugBank:DB00441,SNORD58C,lncRNA,Gemcitabine,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000202142,DrugBank:DB00515,NR_003211,lncRNA,Cisplatin,1,1,resistant,Microarray,High,approved,,
ENSEMBL:ENSG00000202198,DrugBank:DB00317,7SK,lncRNA,Gefitinib,1,1,sensitive,Microarray,High,approved,,
