ncrnaId,phenotypeId,ncrnaName,ncrnaType,phenotypeName,drugCount,pmidCount,effects,levels,targetGenes,pathways
NONCODE:NONHSAG027249,PHENO:Non-Small Cell Lung Cancer,RP11-509E16.1,lncRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG027339,PHENO:Breast Cancer,NONHSAG027339,lncRNA,Breast Cancer,1,1,resistant,High,,
NONCODE:NONHSAG027569,PHENO:Hypopharyngeal Cancer,lnc-EML4-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG027573,PHENO:Hypopharyngeal Cancer,NONHSAT070320,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG027632,PHENO:Hypopharyngeal Cancer,lnc-CAMKMT-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG027661,PHENO:Pancreatic Cancer,n332904,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG027753,PHENO:Cholangiocarcinoma,AC010967.1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
NONCODE:NONHSAG027826,PHENO:Hypopharyngeal Cancer,lnc-FANCL-8,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG028049,PHENO:Hypopharyngeal Cancer,lnc-C1D-9,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG028059,PHENO:Cholangiocarcinoma,AC017083.2,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
NONCODE:NONHSAG028059,PHENO:Gastric Cancer,AC017083.2,lncRNA,Gastric Cancer,2,1,sensitive,High,,
NONCODE:NONHSAG028103,PHENO:Hypopharyngeal Cancer,lnc-PCBP1-8,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG028128,PHENO:Hypopharyngeal Cancer,lnc-VAX2-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG028234,PHENO:Glioblastoma,lnc-LOXL3-4,lncRNA,Glioblastoma,1,1,sensitive,High,,
NONCODE:NONHSAG028267,PHENO:Hypopharyngeal Cancer,lnc-GCFC2-2,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG028322,PHENO:Hypopharyngeal Cancer,lnc-CTNNA2-2,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG028351,PHENO:Hypopharyngeal Cancer,lnc-DNAH6-5,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG028390,PHENO:Hypopharyngeal Cancer,lnc-TMEM150A-4,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG028407,PHENO:Hypopharyngeal Cancer,lnc-ST3GAL5-2,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG028453,PHENO:Hypopharyngeal Cancer,lnc-FABP1-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG028459,PHENO:Hypopharyngeal Cancer,lnc-EIF2AK3-6,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG028544,PHENO:Hypopharyngeal Cancer,lnc-TEKT4-5,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG028631,PHENO:Hypopharyngeal Cancer,lnc-FAM178B-2,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG028751,PHENO:Pancreatic Cancer,n333421,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG028957,PHENO:Hypopharyngeal Cancer,lnc-MERTK-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG028986,PHENO:Hypopharyngeal Cancer,lnc-IL1A-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG028991,PHENO:Hypopharyngeal Cancer,lnc-IL37-1,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG029002,PHENO:Pancreatic Cancer,n383718,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG029045,PHENO:Hypopharyngeal Cancer,lnc-SLC35F5-5,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG029052,PHENO:Hypopharyngeal Cancer,lnc-CCDC93-8,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG029054,PHENO:Hypopharyngeal Cancer,lnc-DPP10-2,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG029101,PHENO:Hypopharyngeal Cancer,NONHSAT073979,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG029354,PHENO:Pancreatic Cancer,n338963,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG029424,PHENO:Hypopharyngeal Cancer,lnc-LRP1B-7,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG029492,PHENO:Hypopharyngeal Cancer,lnc-ACVR2A-5,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG029571,PHENO:Hypopharyngeal Cancer,lnc-ARL6IP6-5,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG029660,PHENO:Hypopharyngeal Cancer,lnc-RBMS1-7,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG029691,PHENO:Hypopharyngeal Cancer,lnc-FAP-3,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG029773,PHENO:Pancreatic Cancer,n383764,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG029970,PHENO:Pancreatic Cancer,n339042,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG030064,PHENO:Pancreatic Cancer,n339056,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG030076,PHENO:Hypopharyngeal Cancer,lnc-SLC40A1-1,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG030189,PHENO:Hypopharyngeal Cancer,lnc-PLCL1-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG030228,PHENO:Hypopharyngeal Cancer,lnc-NIF3L1-3,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG030253,PHENO:Hypopharyngeal Cancer,lnc-STRADB-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG030286,PHENO:Hypopharyngeal Cancer,lnc-FAM117B-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG030364,PHENO:Hypopharyngeal Cancer,lnc-METTL21A-3,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG030460,PHENO:Hypopharyngeal Cancer,lnc-MREG-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG030618,PHENO:Breast Cancer,NONHSAG030618,lncRNA,Breast Cancer,1,1,resistant,High,,
NONCODE:NONHSAG030633,PHENO:Glioblastoma,RP11-384O8.1,lncRNA,Glioblastoma,1,1,resistant,High,,
NONCODE:NONHSAG030655,PHENO:Pancreatic Cancer,n344734,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG030675,PHENO:Glioma,ENST00000609089,lncRNA,Glioma,1,1,resistant,High,,
NONCODE:NONHSAG030856,PHENO:Osteosarcoma,lnc-HJURP-12,lncRNA,Osteosarcoma,3,1,sensitive,High,,
NONCODE:NONHSAG030856,PHENO:Pancreatic Cancer,n339176,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG030875,PHENO:Hypopharyngeal Cancer,lnc-SH3BP4-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG030955,PHENO:Hypopharyngeal Cancer,lnc-HDAC4-6,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG031080,PHENO:Hypopharyngeal Cancer,lnc-NRSN2-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG031106,PHENO:Hypopharyngeal Cancer,lnc-NSFL1C-2,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG031114,PHENO:Hypopharyngeal Cancer,lnc-SIRPG-5,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG031168,PHENO:Pancreatic Cancer,n339558,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG031255,PHENO:Hypopharyngeal Cancer,lnc-SNAP25-4,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG031264,PHENO:Pancreatic Cancer,n333479,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG031416,PHENO:Hypopharyngeal Cancer,lnc-NKX2-4-5,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG031467,PHENO:Pancreatic Cancer,n339605,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG031663,PHENO:Hypopharyngeal Cancer,lnc-TRPC4AP-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG031667,PHENO:Pancreatic Cancer,n333163,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG031731,PHENO:Hypopharyngeal Cancer,lnc-BLCAP-1,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG031763,PHENO:Hypopharyngeal Cancer,lnc-PPP1R16B-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG031783,PHENO:Hypopharyngeal Cancer,NONHSAT079748,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG031785,PHENO:Pancreatic Cancer,n346297,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG031857,PHENO:Hypopharyngeal Cancer,lnc-SEMG2-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG031858,PHENO:Hypopharyngeal Cancer,lnc-SEMG2-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG031900,PHENO:Pancreatic Cancer,n333216,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG031997,PHENO:Pancreatic Cancer,n333665,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG032124,PHENO:Pancreatic Cancer,n334841,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG032290,PHENO:Hypopharyngeal Cancer,lnc-KCNQ2-2,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG032378,PHENO:Hypopharyngeal Cancer,lnc-LIPI-5,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG032436,PHENO:Hypopharyngeal Cancer,lnc-BTG3-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG032639,PHENO:Hypopharyngeal Cancer,lnc-KRTAP21-1-1,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG032675,PHENO:Hypopharyngeal Cancer,lnc-TCP10L-2,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG032753,PHENO:Hypopharyngeal Cancer,NR_026812,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG032759,PHENO:Hypopharyngeal Cancer,lnc-CBR1-9,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG032810,PHENO:Hypopharyngeal Cancer,lnc-TTC3-6,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG032882,PHENO:Pancreatic Cancer,n337365,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG032896,PHENO:Pancreatic Cancer,n335179,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG032897,PHENO:Pancreatic Cancer,n335181,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG032934,PHENO:Pancreatic Cancer,n339526,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG033179,PHENO:Hypopharyngeal Cancer,lnc-GAB4-3,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG033506,PHENO:Pancreatic Cancer,n336841,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG033564,PHENO:Pancreatic Cancer,n337994,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG033764,PHENO:Breast Cancer,NONHSAG033764,lncRNA,Breast Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG033764,PHENO:Pancreatic Cancer,n338032,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG033967,PHENO:Hypopharyngeal Cancer,lnc-RPS19BP1-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG033979,PHENO:Pancreatic Cancer,n411518,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG034257,PHENO:Hypopharyngeal Cancer,lnc-KLHDC7B-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG034429,PHENO:Hypopharyngeal Cancer,lnc-ATP2B2-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG034437,PHENO:Hypopharyngeal Cancer,lnc-VGLL4-5,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG034441,PHENO:Hypopharyngeal Cancer,lnc-HRH1-5,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG034453,PHENO:Glioma,lnc-TIMP4-2,lncRNA,Glioma,1,1,resistant,High,,
NONCODE:NONHSAG034453,PHENO:Hypopharyngeal Cancer,lnc-TIMP4-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG034457,PHENO:Pancreatic Cancer,n334645,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG034522,PHENO:Hypopharyngeal Cancer,lnc-EAF1-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG034676,PHENO:Pancreatic Cancer,n335087,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG034708,PHENO:Hypopharyngeal Cancer,lnc-CNOT10-2,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG034962,PHENO:Hypopharyngeal Cancer,lnc-PRSS50-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG035203,PHENO:Pancreatic Cancer,n337244,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG035428,PHENO:Hypopharyngeal Cancer,lnc-GXYLT2-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG035472,PHENO:Hypopharyngeal Cancer,lnc-ROBO2-10,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG035576,PHENO:Pancreatic Cancer,n333393,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG035588,PHENO:Hypopharyngeal Cancer,lnc-COL8A1-5,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG035592,PHENO:Hypopharyngeal Cancer,NONHSAT090862,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG035648,PHENO:Hypopharyngeal Cancer,lnc-ALCAM-6,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG035709,PHENO:Hypopharyngeal Cancer,lnc-DPPA4-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG035722,PHENO:Hypopharyngeal Cancer,lnc-CD96-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG035880,PHENO:Hypopharyngeal Cancer,lnc-RABL3-4,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG035911,PHENO:Pancreatic Cancer,n386343,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG035947,PHENO:Hypopharyngeal Cancer,lnc-ROPN1B-5,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG036075,PHENO:Hypopharyngeal Cancer,lnc-TMCC1-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG036094,PHENO:Hypopharyngeal Cancer,lnc-NEK11-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG036173,PHENO:Hypopharyngeal Cancer,lnc-STAG1-5,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG036351,PHENO:Hypopharyngeal Cancer,lnc-CP-1,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG036388,PHENO:Hypopharyngeal Cancer,lnc-SERP1-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG036437,PHENO:Hypopharyngeal Cancer,lnc-ARHGEF26-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG036539,PHENO:Hypopharyngeal Cancer,lnc-NMD3-1,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG036545,PHENO:Hypopharyngeal Cancer,lnc-SPTSSB-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG036569,PHENO:Breast Cancer,NONHSAG036569,lncRNA,Breast Cancer,1,1,resistant,High,,
NONCODE:NONHSAG036570,PHENO:Hypopharyngeal Cancer,lnc-BCHE-2,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG036577,PHENO:Hypopharyngeal Cancer,lnc-SERPINI1-18,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG036628,PHENO:Hypopharyngeal Cancer,ENST00000599781,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG036747,PHENO:Breast Cancer,NONHSAG036747,lncRNA,Breast Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG036808,PHENO:Hypopharyngeal Cancer,lnc-ATP11B-6,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG036818,PHENO:Pancreatic Cancer,n384380,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG036882,PHENO:Hypopharyngeal Cancer,lnc-LIPH-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG037014,PHENO:Hypopharyngeal Cancer,lnc-HES1-8,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG037039,PHENO:Pancreatic Cancer,n333000,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG037078,PHENO:Pancreatic Cancer,n333031,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG037102,PHENO:Pancreatic Cancer,n384393,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG037270,PHENO:Hypopharyngeal Cancer,lnc-FAM53A-2,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG037369,PHENO:Hypopharyngeal Cancer,lnc-STX18-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG037448,PHENO:Hypopharyngeal Cancer,lnc-HMX1-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG037469,PHENO:Hypopharyngeal Cancer,lnc-WDR1-3,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG037547,PHENO:Hypopharyngeal Cancer,lnc-BST1-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG037615,PHENO:Hypopharyngeal Cancer,lnc-SOD3-13,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG037677,PHENO:Hypopharyngeal Cancer,lnc-TBC1D19-1,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG037709,PHENO:Hypopharyngeal Cancer,lnc-STIM2-10,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG037786,PHENO:Hepatocellular Carcinoma,TCONS_00028253,lncRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
NONCODE:NONHSAG037836,PHENO:Hypopharyngeal Cancer,lnc-DCAF4L1-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG037839,PHENO:Pancreatic Cancer,n339968,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG037922,PHENO:Hypopharyngeal Cancer,lnc-CWH43-8,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG037977,PHENO:Pancreatic Cancer,n340053,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG037979,PHENO:Pancreatic Cancer,n384454,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG038064,PHENO:Hypopharyngeal Cancer,lnc-TECRL-8,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG038124,PHENO:Hypopharyngeal Cancer,lnc-UGT2B28-3,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG038181,PHENO:Hypopharyngeal Cancer,lnc-RASSF6-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG038208,PHENO:Hypopharyngeal Cancer,lnc-PARM1-2,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG038212,PHENO:Breast Cancer,NONHSAG038212,lncRNA,Breast Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG038212,PHENO:Pancreatic Cancer,n340120,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG038216,PHENO:Hypopharyngeal Cancer,lnc-PARM1-5,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG038361,PHENO:Hypopharyngeal Cancer,lnc-ARHGAP24-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG038393,PHENO:Pancreatic Cancer,n337099,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG038517,PHENO:Hypopharyngeal Cancer,lnc-MANBA-4,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG038528,PHENO:Hypopharyngeal Cancer,NR_125932,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG038617,PHENO:Pancreatic Cancer,n342615,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG038627,PHENO:Hypopharyngeal Cancer,lnc-ELOVL6-1,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG038731,PHENO:Pancreatic Cancer,n346330,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG038808,PHENO:Pancreatic Cancer,n334184,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG038863,PHENO:Hypopharyngeal Cancer,lnc-SCLT1-4,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG038911,PHENO:Hypopharyngeal Cancer,lnc-PCDH18-10,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG039040,PHENO:Pancreatic Cancer,n340248,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG039076,PHENO:Hypopharyngeal Cancer,lnc-NR3C2-6,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG039205,PHENO:Hypopharyngeal Cancer,lnc-TMEM144-5,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG039220,PHENO:Hypopharyngeal Cancer,lnc-PPID-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG039538,PHENO:Hypopharyngeal Cancer,lnc-CYP4V2-1,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG039544,PHENO:Hypopharyngeal Cancer,lnc-F11-5,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG039548,PHENO:Pancreatic Cancer,n337481,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG039633,PHENO:Pancreatic Cancer,n334411,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG039678,PHENO:Pancreatic Cancer,n346462,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG039804,PHENO:Pancreatic Cancer,n340342,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG039818,PHENO:Hypopharyngeal Cancer,lnc-CCT5-23,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG039832,PHENO:Hypopharyngeal Cancer,lnc-TAS2R1-9,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG039856,PHENO:Hypopharyngeal Cancer,lnc-FAM173B-6,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG039936,PHENO:Hypopharyngeal Cancer,lnc-DNAH5-6,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG040060,PHENO:Hypopharyngeal Cancer,lnc-CDH12-7,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG040241,PHENO:Pancreatic Cancer,n333775,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG040258,PHENO:Pancreatic Cancer,n410523,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
NONCODE:NONHSAG040404,PHENO:Hypopharyngeal Cancer,lnc-SLC38A9-1,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
NONCODE:NONHSAG040414,PHENO:Hypopharyngeal Cancer,lnc-ANKRD55-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG040450,PHENO:Hypopharyngeal Cancer,lnc-PLK2-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
NONCODE:NONHSAG040510,PHENO:Hypopharyngeal Cancer,lnc-IPO11-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
