drugId,diseaseId,max_phase,labels,statuses
CHEMBL256087,EFO_0009582,4.0,sprain,
CHEMBL256087,HP_0000155,4.0,Oral ulcer,
CHEMBL256087,HP_0000989,4.0,Pruritus,
CHEMBL256087,HP_0001742,4.0,Nasal congestion,
CHEMBL256087,HP_0002315,4.0,Headache,
CHEMBL256087,HP_0003326,4.0,Myalgia,
CHEMBL256087,HP_0003418,4.0,Back pain,
CHEMBL256087,HP_0012531,4.0,Pain,
CHEMBL256087,HP_0012735,4.0,Cough,
CHEMBL256087,MONDO_0002258,4.0,pharyngitis,
CHEMBL256087,MONDO_0043653,4.0,herpes labialis,
CHEMBL259571,EFO_0000676,4.0,psoriasis,Completed | Recruiting
CHEMBL26,EFO_0005407,4.0,psychosis,
CHEMBL260538,EFO_0000731,4.0,uterine fibroid,Terminated | Unknown status
CHEMBL260538,MONDO_0001572,4.0,leiomyoma,Unknown status
CHEMBL27,EFO_0000319,4.0,cardiovascular disease,Recruiting
CHEMBL270190,HP_0002019,4.0,Constipation,Completed
CHEMBL271227,EFO_0000196,4.0,metastatic prostate cancer,Unknown status
CHEMBL271227,EFO_0001663,4.0,prostate carcinoma,
CHEMBL271227,MONDO_0008315,4.0,prostate cancer,"Completed | Unknown status | Active, not recruiting"
CHEMBL277062,HP_0000739,4.0,Anxiety,
CHEMBL277474,HP_0001945,4.0,Fever,
CHEMBL277474,HP_0012531,4.0,Pain,
CHEMBL278020,MONDO_0005041,4.0,glaucoma,
CHEMBL27810,EFO_0000319,4.0,cardiovascular disease,
CHEMBL278398,MONDO_0005271,4.0,allergic disease,
CHEMBL28218,EFO_0005407,4.0,psychosis,
CHEMBL289469,EFO_0004888,4.0,post operative nausea and vomiting,Completed | Not yet recruiting
CHEMBL289469,EFO_0006911,4.0,Chemotherapy-induced nausea and vomiting,"Active, not recruiting | Unknown status | Completed | Recruiting"
CHEMBL289469,HP_0002013,4.0,Vomiting,
CHEMBL289469,HP_0002017,4.0,Nausea and vomiting,
CHEMBL289469,HP_0002018,4.0,Nausea,
CHEMBL289469,MONDO_0004992,4.0,cancer,
CHEMBL289480,EFO_0000537,4.0,hypertension,
CHEMBL294199,EFO_0005762,4.0,neuropathic pain,Terminated
CHEMBL294199,EFO_0005856,4.0,arthritis,
CHEMBL294199,EFO_0009430,4.0,neuralgia,
CHEMBL294199,EFO_0009582,4.0,sprain,
CHEMBL294199,HP_0002829,4.0,Arthralgia,
CHEMBL294199,HP_0003326,4.0,Myalgia,
CHEMBL294199,HP_0003418,4.0,Back pain,
CHEMBL294199,HP_0012531,4.0,Pain,Completed
CHEMBL294199,MONDO_0005178,4.0,osteoarthritis,
CHEMBL295698,EFO_0003099,4.0,Cushing syndrome,
CHEMBL295698,EFO_0005539,4.0,adrenal gland disease,
CHEMBL296419,MONDO_0005271,4.0,allergic disease,
CHEMBL296913,HP_0012531,4.0,Pain,Completed | Withdrawn
CHEMBL297302,EFO_0005407,4.0,psychosis,
CHEMBL299400,EFO_0003890,4.0,drug dependence,
CHEMBL30,EFO_0003948,4.0,gastroesophageal reflux disease,
CHEMBL30,EFO_0004607,4.0,duodenal ulcer,
CHEMBL30,HP_0004398,4.0,Peptic ulcer,
CHEMBL3039502,EFO_0000095,4.0,chronic lymphocytic leukemia,
CHEMBL3039502,MONDO_0018906,4.0,follicular lymphoma,
CHEMBL3039507,EFO_0000400,4.0,diabetes mellitus,
CHEMBL3039507,EFO_0003144,4.0,heart failure,Recruiting
CHEMBL3039507,EFO_0003884,4.0,chronic kidney disease,
CHEMBL3039507,MONDO_0005147,4.0,type 1 diabetes mellitus,
CHEMBL3039507,MONDO_0005148,4.0,type 2 diabetes mellitus,
CHEMBL3039508,HP_0002019,4.0,Constipation,
CHEMBL3039520,MONDO_0005277,4.0,migraine disorder,
CHEMBL3039526,MONDO_0005277,4.0,migraine disorder,
CHEMBL3039540,MONDO_0004975,4.0,Alzheimer disease,
CHEMBL3039596,EFO_0000537,4.0,hypertension,
CHEMBL3039596,EFO_0003144,4.0,heart failure,
CHEMBL3039598,EFO_0000319,4.0,cardiovascular disease,
CHEMBL304902,EFO_0005407,4.0,psychosis,
CHEMBL305660,MONDO_0005271,4.0,allergic disease,
CHEMBL3084748,EFO_0006865,4.0,urgency urinary incontinence,
CHEMBL3084748,EFO_1000781,4.0,overactive bladder,Completed
CHEMBL3099695,EFO_0005539,4.0,adrenal gland disease,
CHEMBL3137301,EFO_0000373,4.0,congestive heart failure,Recruiting | Terminated
CHEMBL3137301,EFO_0003144,4.0,heart failure,"Completed | Terminated | Active, not recruiting | Recruiting | Withdrawn"
CHEMBL3137309,EFO_0000095,4.0,chronic lymphocytic leukemia,Not yet recruiting
CHEMBL3137309,EFO_0000616,4.0,neoplasm,
CHEMBL3137317,EFO_0004193,4.0,basal cell carcinoma,
CHEMBL3137318,EFO_0003869,4.0,breast neoplasm,
CHEMBL3137326,EFO_0004152,4.0,chorea,
CHEMBL3137326,MONDO_0007739,4.0,Huntington disease,
CHEMBL3137343,EFO_0000181,4.0,head and neck squamous cell carcinoma,"Active, not recruiting"
CHEMBL3137343,EFO_0000183,4.0,Hodgkins lymphoma,
CHEMBL3137343,EFO_0000616,4.0,neoplasm,
CHEMBL3137343,EFO_0000681,4.0,renal cell carcinoma,
CHEMBL3137343,EFO_0000756,4.0,melanoma,
CHEMBL3137343,EFO_0002617,4.0,metastatic melanoma,
CHEMBL3137343,EFO_0003060,4.0,non-small cell lung carcinoma,Recruiting
CHEMBL3137343,EFO_1000601,4.0,Transitional Cell Carcinoma,
CHEMBL3137343,MONDO_0021251,4.0,endometrium neoplasm,
CHEMBL313972,EFO_0000616,4.0,neoplasm,
CHEMBL314437,HP_0012531,4.0,Pain,
CHEMBL317094,EFO_0000319,4.0,cardiovascular disease,
CHEMBL3183075,EFO_0003948,4.0,gastroesophageal reflux disease,
CHEMBL3183075,EFO_0004607,4.0,duodenal ulcer,
CHEMBL3183075,HP_0004398,4.0,Peptic ulcer,
CHEMBL3183075,HP_0100633,4.0,Esophagitis,
CHEMBL3183409,EFO_0000616,4.0,neoplasm,
CHEMBL3183409,EFO_0000673,4.0,prostate adenocarcinoma,"Active, not recruiting"
CHEMBL3183409,EFO_0001663,4.0,prostate carcinoma,
CHEMBL3183409,MONDO_0008315,4.0,prostate cancer,Recruiting
CHEMBL3185958,EFO_0000545,4.0,infertility,Completed | Unknown status
CHEMBL3185958,EFO_0000660,4.0,polycystic ovary syndrome,Completed | Terminated | Unknown status
CHEMBL3186492,EFO_0004888,4.0,post operative nausea and vomiting,
CHEMBL3186492,EFO_0006911,4.0,Chemotherapy-induced nausea and vomiting,Completed
CHEMBL3186492,HP_0002013,4.0,Vomiting,
CHEMBL3186492,HP_0002017,4.0,Nausea and vomiting,
CHEMBL3186492,HP_0002018,4.0,Nausea,
CHEMBL3186492,MONDO_0004992,4.0,cancer,
CHEMBL3187365,EFO_0005407,4.0,psychosis,
CHEMBL3187365,EFO_0009963,4.0,bipolar I disorder,
CHEMBL3187365,MONDO_0005090,4.0,schizophrenia,Completed | Unknown status
CHEMBL3187723,EFO_0000616,4.0,neoplasm,Recruiting
CHEMBL3187723,EFO_0000756,4.0,melanoma,
CHEMBL3187723,EFO_0002617,4.0,metastatic melanoma,
CHEMBL3188034,EFO_0003956,4.0,seasonal allergic rhinitis,
CHEMBL3188034,EFO_0005854,4.0,allergic rhinitis,
CHEMBL3188034,EFO_0007214,4.0,common cold,
CHEMBL3188034,HP_0001742,4.0,Nasal congestion,
CHEMBL3188267,EFO_0000616,4.0,neoplasm,
CHEMBL3188993,EFO_0009963,4.0,bipolar I disorder,
CHEMBL3188993,EFO_0009964,4.0,bipolar II disorder,
CHEMBL3188993,MONDO_0002009,4.0,major depressive disorder,Unknown status | Completed
CHEMBL3188993,MONDO_0004985,4.0,bipolar disorder,Unknown status | Withdrawn | Completed | Terminated
CHEMBL3188993,MONDO_0005090,4.0,schizophrenia,Completed | Unknown status
CHEMBL3218576,EFO_0000616,4.0,neoplasm,
CHEMBL3244648,EFO_0000676,4.0,psoriasis,
CHEMBL3244648,EFO_0000685,4.0,rheumatoid arthritis,
CHEMBL3244648,EFO_0002609,4.0,juvenile idiopathic arthritis,
CHEMBL3244648,EFO_0002893,4.0,choriocarcinoma,
CHEMBL3244648,EFO_0005952,4.0,non-Hodgkins lymphoma,
CHEMBL3244648,EFO_1001012,4.0,leptomeningeal metastasis,
CHEMBL3244648,MONDO_0002041,4.0,fungal infectious disease,
CHEMBL3244648,MONDO_0007254,4.0,breast cancer,
CHEMBL3244648,MONDO_0008903,4.0,lung cancer,
CHEMBL325109,EFO_0010282,4.0,gastrointestinal disease,
CHEMBL32800,HP_0006536,4.0,Airway obstruction,
CHEMBL3286830,EFO_0000574,4.0,lymphoma,
CHEMBL3286830,EFO_0000616,4.0,neoplasm,
CHEMBL3286830,EFO_0003060,4.0,non-small cell lung carcinoma,"Completed | Recruiting | Active, not recruiting"
CHEMBL3301574,EFO_0000403,4.0,diffuse large B-cell lymphoma,
CHEMBL3301581,EFO_0003854,4.0,postmenopausal osteoporosis,Recruiting
CHEMBL3301581,EFO_0003882,4.0,osteoporosis,"Active, not recruiting"
CHEMBL3301582,EFO_0000403,4.0,diffuse large B-cell lymphoma,
CHEMBL3301582,EFO_0000616,4.0,neoplasm,
CHEMBL3301587,EFO_0000616,4.0,neoplasm,"Active, not recruiting"
CHEMBL3301587,EFO_0000702,4.0,small cell lung carcinoma,
CHEMBL3301587,EFO_0003060,4.0,non-small cell lung carcinoma,Completed
CHEMBL3301589,EFO_0000616,4.0,neoplasm,
CHEMBL3301589,MONDO_0004992,4.0,cancer,
CHEMBL3301603,EFO_0000222,4.0,acute myeloid leukemia,
CHEMBL3301610,EFO_0000305,4.0,breast carcinoma,
CHEMBL3301610,EFO_0000616,4.0,neoplasm,
CHEMBL3301610,EFO_0003869,4.0,breast neoplasm,
CHEMBL3301610,MONDO_0007254,4.0,breast cancer,Recruiting | Terminated | Withdrawn
CHEMBL3301612,EFO_0000616,4.0,neoplasm,Recruiting
CHEMBL3301612,EFO_0000756,4.0,melanoma,
CHEMBL3301612,EFO_0002617,4.0,metastatic melanoma,
CHEMBL3301612,EFO_0004142,4.0,colorectal neoplasm,
CHEMBL3301622,EFO_0000616,4.0,neoplasm,
CHEMBL3301624,EFO_0001073,4.0,obesity,
CHEMBL3301627,EFO_0000555,4.0,irritable bowel syndrome,
CHEMBL3301675,EFO_0000555,4.0,irritable bowel syndrome,Terminated
CHEMBL3301675,HP_0002019,4.0,Constipation,
CHEMBL3306803,EFO_0005407,4.0,psychosis,Terminated
CHEMBL334966,EFO_0000612,4.0,myocardial infarction,Completed
CHEMBL334966,HP_0004419,4.0,Recurrent thrombophlebitis,
CHEMBL3353410,EFO_0000616,4.0,neoplasm,
CHEMBL33986,HP_0012531,4.0,Pain,Completed | Recruiting
CHEMBL3402762,EFO_0000616,4.0,neoplasm,
CHEMBL3414621,EFO_0000616,4.0,neoplasm,
CHEMBL34259,EFO_0000220,4.0,acute lymphoblastic leukemia,Unknown status | Completed
CHEMBL34259,EFO_0000305,4.0,breast carcinoma,
CHEMBL34259,EFO_0000616,4.0,neoplasm,
CHEMBL34259,EFO_0000676,4.0,psoriasis,"Completed | Not yet recruiting | Recruiting | Active, not recruiting | Unknown status"
CHEMBL34259,EFO_0000685,4.0,rheumatoid arthritis,"Active, not recruiting | Completed | Not yet recruiting | Terminated | Recruiting | Unknown status | Withdrawn"
CHEMBL34259,EFO_0002609,4.0,juvenile idiopathic arthritis,Completed
CHEMBL34259,EFO_0003778,4.0,psoriatic arthritis,Recruiting | Completed
CHEMBL34259,EFO_0005952,4.0,non-Hodgkins lymphoma,
CHEMBL34259,EFO_1001012,4.0,leptomeningeal metastasis,Not yet recruiting
CHEMBL34259,EFO_1001051,4.0,mycosis fungoides,Terminated
CHEMBL34259,EFO_1001494,4.0,psoriasis vulgaris,Unknown status
CHEMBL34259,MONDO_0007254,4.0,breast cancer,
CHEMBL344159,EFO_0000319,4.0,cardiovascular disease,Completed
CHEMBL344159,EFO_0000373,4.0,congestive heart failure,Completed
CHEMBL344159,EFO_0003144,4.0,heart failure,Completed | Withdrawn
CHEMBL344159,EFO_0008620,4.0,Polycystic Kidney Disease,
CHEMBL344159,EFO_1001496,4.0,Autosomal dominant polycystic kidney disease,Unknown status | Completed
CHEMBL344159,HP_0002902,4.0,Hyponatremia,Terminated
CHEMBL35,EFO_0000319,4.0,cardiovascular disease,
CHEMBL35,EFO_0000373,4.0,congestive heart failure,Recruiting | Completed
CHEMBL35,EFO_0000537,4.0,hypertension,Completed
CHEMBL35,EFO_0001422,4.0,cirrhosis of liver,Terminated
CHEMBL35,EFO_0003144,4.0,heart failure,Recruiting | Completed | Terminated | Unknown status | Withdrawn
CHEMBL35,EFO_0004255,4.0,nephrotic syndrome,
CHEMBL3544906,EFO_0001073,4.0,obesity,
CHEMBL3544909,EFO_0003884,4.0,chronic kidney disease,
CHEMBL3544909,EFO_0005754,4.0,parathyroid disease,
CHEMBL3544909,EFO_1001173,4.0,secondary hyperparathyroidism,Completed
CHEMBL3544914,MONDO_0009061,4.0,cystic fibrosis,Recruiting
CHEMBL3544971,EFO_0003888,4.0,attention deficit hyperactivity disorder,
CHEMBL3544971,MONDO_0016158,4.0,narcolepsy-cataplexy syndrome,
CHEMBL3544974,EFO_0009963,4.0,bipolar I disorder,
CHEMBL3544974,MONDO_0004985,4.0,bipolar disorder,Completed
CHEMBL3544974,MONDO_0005090,4.0,schizophrenia,Completed | Unknown status
CHEMBL3544986,EFO_0000537,4.0,hypertension,Completed
CHEMBL3545059,EFO_0000537,4.0,hypertension,
CHEMBL3545059,EFO_0000712,4.0,stroke,
CHEMBL3545063,EFO_0003060,4.0,non-small cell lung carcinoma,
CHEMBL3545068,EFO_0000096,4.0,neoplasm of mature B-cells,
CHEMBL3545068,MONDO_0018906,4.0,follicular lymphoma,
CHEMBL3545131,EFO_0000616,4.0,neoplasm,
CHEMBL3545131,EFO_0001378,4.0,multiple myeloma,
CHEMBL3545132,EFO_1001100,4.0,peritoneal neoplasm,
CHEMBL3545181,EFO_0000341,4.0,chronic obstructive pulmonary disease,Terminated | Completed | Recruiting | Unknown status | Withdrawn
CHEMBL3545181,EFO_0000464,4.0,emphysema,
CHEMBL3545181,EFO_0006505,4.0,chronic bronchitis,
CHEMBL3545181,HP_0006536,4.0,Airway obstruction,
CHEMBL3545181,MONDO_0004979,4.0,asthma,Completed
CHEMBL3545183,EFO_0003884,4.0,chronic kidney disease,
CHEMBL3545183,EFO_1001173,4.0,secondary hyperparathyroidism,
CHEMBL3545184,EFO_0005754,4.0,parathyroid disease,
CHEMBL3545184,EFO_1001173,4.0,secondary hyperparathyroidism,
CHEMBL3545185,EFO_0000403,4.0,diffuse large B-cell lymphoma,Recruiting
CHEMBL3545185,EFO_0000616,4.0,neoplasm,
CHEMBL3545185,EFO_0001378,4.0,multiple myeloma,
CHEMBL3545189,MONDO_0019623,4.0,hereditary angioedema,
CHEMBL3545191,MONDO_0018328,4.0,homozygous familial hypercholesterolemia,
CHEMBL3545262,EFO_0000616,4.0,neoplasm,Enrolling by invitation
CHEMBL3545262,EFO_0003869,4.0,breast neoplasm,
CHEMBL3545262,EFO_0005537,4.0,triple-negative breast cancer,
CHEMBL3545262,MONDO_0007254,4.0,breast cancer,
CHEMBL3545311,EFO_0000616,4.0,neoplasm,
CHEMBL3545311,EFO_0003060,4.0,non-small cell lung carcinoma,
CHEMBL3545313,EFO_0000319,4.0,cardiovascular disease,
CHEMBL3545313,EFO_0003914,4.0,atherosclerosis,
CHEMBL3545313,EFO_0004911,4.0,familial hypercholesterolemia,
CHEMBL3545313,HP_0003124,4.0,Hypercholesterolemia,
CHEMBL3545367,EFO_0004698,4.0,insomnia,Completed
CHEMBL3590187,EFO_0003894,4.0,acne,"Active, not recruiting"
CHEMBL359744,EFO_0000183,4.0,Hodgkins lymphoma,
CHEMBL359744,EFO_0000223,4.0,acute myelomonocytic leukemia,
CHEMBL359744,EFO_0000305,4.0,breast carcinoma,
CHEMBL359744,EFO_0000558,4.0,Kaposi's sarcoma,
CHEMBL359744,EFO_0000691,4.0,sarcoma,
CHEMBL359744,EFO_0001075,4.0,ovarian carcinoma,
CHEMBL359744,EFO_0001378,4.0,multiple myeloma,Unknown status
CHEMBL359744,EFO_0003869,4.0,breast neoplasm,
CHEMBL359744,EFO_0003893,4.0,ovarian neoplasm,Completed
CHEMBL359744,EFO_0005952,4.0,non-Hodgkins lymphoma,
CHEMBL359744,MONDO_0004986,4.0,urinary bladder carcinoma,
CHEMBL359744,MONDO_0007254,4.0,breast cancer,
CHEMBL359744,MONDO_0008170,4.0,ovarian cancer,
CHEMBL360328,EFO_0001073,4.0,obesity,Terminated
CHEMBL3608680,HP_0031217,4.0,Hot flashes,
CHEMBL3646221,EFO_0004272,4.0,anemia (phenotype),
CHEMBL3655081,EFO_0000274,4.0,atopic eczema,Recruiting
CHEMBL3655081,HP_0000964,4.0,Eczematoid dermatitis,
CHEMBL3707227,EFO_0000616,4.0,neoplasm,
CHEMBL3707227,EFO_0000702,4.0,small cell lung carcinoma,
CHEMBL3707227,EFO_0003060,4.0,non-small cell lung carcinoma,Completed | Recruiting
CHEMBL3707227,EFO_0003869,4.0,breast neoplasm,
CHEMBL3707227,EFO_0008528,4.0,urothelial carcinoma,
CHEMBL3707227,MONDO_0007254,4.0,breast cancer,
CHEMBL3707227,MONDO_0008903,4.0,lung cancer,
CHEMBL3707229,MONDO_0004979,4.0,asthma,
CHEMBL3707246,EFO_0000729,4.0,ulcerative colitis,
CHEMBL3707246,EFO_0003929,4.0,relapsing-remitting multiple sclerosis,
CHEMBL3707246,MONDO_0005301,4.0,multiple sclerosis,
CHEMBL3707248,EFO_0004280,4.0,movement disorder,
CHEMBL3707266,EFO_0000305,4.0,breast carcinoma,
CHEMBL3707266,EFO_0000616,4.0,neoplasm,
CHEMBL3707266,EFO_0003869,4.0,breast neoplasm,
CHEMBL3707266,MONDO_0007254,4.0,breast cancer,
CHEMBL3707275,MONDO_0018998,4.0,Leber congenital amaurosis,
CHEMBL3707276,MONDO_0007037,4.0,achondroplasia,
CHEMBL3707290,EFO_1001109,4.0,pituitary dwarfism,
CHEMBL3707313,EFO_0003894,4.0,acne,Completed
CHEMBL3707314,EFO_0003884,4.0,chronic kidney disease,Completed
CHEMBL3707314,EFO_0004272,4.0,anemia (phenotype),Completed
CHEMBL3707314,MONDO_0002280,4.0,anemia,
CHEMBL3707320,EFO_0003060,4.0,non-small cell lung carcinoma,
CHEMBL3707326,EFO_1002027,4.0,osteomalacia,"Active, not recruiting"
CHEMBL3707326,HP_0002148,4.0,Hypophosphatemia,
CHEMBL3707326,Orphanet_89936,4.0,X-linked hypophosphatemia,"Active, not recruiting | Completed"
CHEMBL3707330,EFO_0006911,4.0,Chemotherapy-induced nausea and vomiting,
CHEMBL3707348,EFO_0000095,4.0,chronic lymphocytic leukemia,
CHEMBL3707348,EFO_0000616,4.0,neoplasm,
CHEMBL3707348,EFO_1001469,4.0,Mantle cell lymphoma,
CHEMBL3707357,EFO_0004683,4.0,wet macular degeneration,Withdrawn
CHEMBL3707357,EFO_0005753,4.0,ocular vascular disease,
CHEMBL3707359,EFO_0005422,4.0,skin aging,
CHEMBL3707393,EFO_0003099,4.0,Cushing syndrome,
CHEMBL3707393,EFO_1001110,4.0,pituitary-dependent Cushing's disease,
CHEMBL3786343,EFO_0000616,4.0,neoplasm,
CHEMBL3813873,EFO_0000616,4.0,neoplasm,
CHEMBL3833319,EFO_0000341,4.0,chronic obstructive pulmonary disease,Completed | Recruiting
CHEMBL3833319,HP_0006536,4.0,Airway obstruction,
CHEMBL3833321,MONDO_0004975,4.0,Alzheimer disease,
CHEMBL3833329,MONDO_0005277,4.0,migraine disorder,Completed | Terminated | Recruiting
CHEMBL3833373,EFO_0000616,4.0,neoplasm,
CHEMBL3833373,EFO_0008528,4.0,urothelial carcinoma,
CHEMBL3833373,EFO_1001471,4.0,Merkel cell skin cancer,
CHEMBL3833384,EFO_0000616,4.0,neoplasm,
CHEMBL384467,EFO_0000274,4.0,atopic eczema,
CHEMBL384467,EFO_0000384,4.0,Crohn's disease,
CHEMBL384467,EFO_0000544,4.0,infection,Completed
CHEMBL384467,EFO_0000565,4.0,leukemia,Completed
CHEMBL384467,EFO_0000574,4.0,lymphoma,
CHEMBL384467,EFO_0000616,4.0,neoplasm,Completed | Terminated
CHEMBL384467,EFO_0000676,4.0,psoriasis,
CHEMBL384467,EFO_0000685,4.0,rheumatoid arthritis,
CHEMBL384467,EFO_0000729,4.0,ulcerative colitis,
CHEMBL384467,EFO_0002609,4.0,juvenile idiopathic arthritis,
CHEMBL384467,EFO_0003106,4.0,pneumonia,Terminated
CHEMBL384467,EFO_0003770,4.0,diabetic retinopathy,Completed
CHEMBL384467,EFO_0003778,4.0,psoriatic arthritis,
CHEMBL384467,EFO_0003894,4.0,acne,
CHEMBL384467,EFO_0003898,4.0,ankylosing spondylitis,
CHEMBL384467,EFO_0003956,4.0,seasonal allergic rhinitis,
CHEMBL384467,EFO_0004255,4.0,nephrotic syndrome,
CHEMBL384467,EFO_0004274,4.0,gout,
CHEMBL384467,EFO_0004276,4.0,Stevens-Johnson syndrome,
CHEMBL384467,EFO_0004719,4.0,pemphigus vulgaris,
CHEMBL384467,EFO_0005319,4.0,contact dermatitis,
CHEMBL384467,EFO_0005539,4.0,adrenal gland disease,
CHEMBL384467,EFO_0005558,4.0,hemolytic anemia,
CHEMBL384467,EFO_0005752,4.0,eye inflammation,
CHEMBL384467,EFO_0005854,4.0,allergic rhinitis,
CHEMBL384467,EFO_0007141,4.0,allergic conjunctivitis,Completed
CHEMBL384467,EFO_0007160,4.0,autoimmune thrombocytopenic purpura,Not yet recruiting | Completed | Recruiting | Withdrawn
CHEMBL384467,EFO_0007257,4.0,eosinophilic pneumonia,
CHEMBL384467,EFO_0007403,4.0,ophthalmic herpes zoster,
CHEMBL384467,EFO_0007405,4.0,optic neuritis,
CHEMBL384467,EFO_0007520,4.0,trichinosis,
CHEMBL384467,EFO_0008997,4.0,synovitis,
CHEMBL384467,EFO_0009449,4.0,keratitis,
CHEMBL384467,EFO_0009456,4.0,exfoliative dermatitis,
CHEMBL384467,EFO_0009552,4.0,hemorrhoid,
CHEMBL384467,EFO_0009609,4.0,myocarditis,
CHEMBL384467,EFO_1000039,4.0,meningeal tuberculosis,
CHEMBL384467,EFO_1000049,4.0,pulmonary tuberculosis,
CHEMBL384467,EFO_1000684,4.0,dermatitis herpetiformis,
CHEMBL384467,EFO_1000694,4.0,erythema multiforme,
CHEMBL384467,EFO_1000764,4.0,seborrheic dermatitis,
CHEMBL384467,EFO_1000797,4.0,adrenal gland hyperfunction,
CHEMBL384467,EFO_1000941,4.0,frozen shoulder,
CHEMBL384467,EFO_1000997,4.0,iritis,
CHEMBL384467,EFO_1001051,4.0,mycosis fungoides,
CHEMBL384467,EFO_1001119,4.0,posterior uveitis,Completed | Recruiting
CHEMBL384467,EFO_1001194,4.0,subacute thyroiditis,
CHEMBL384467,EFO_1001205,4.0,sympathetic ophthalmia,
CHEMBL384467,EFO_1001222,4.0,type III hypersensitivity reaction disease,
CHEMBL384467,EFO_1001231,4.0,uveitis,
CHEMBL384467,EFO_1001435,4.0,tenosynovitis,
CHEMBL384467,EFO_1001896,4.0,lateral epicondylitis,
CHEMBL384467,HP_0000559,4.0,Corneal scarring,
CHEMBL384467,HP_0001094,4.0,Iridocyclitis,
CHEMBL384467,HP_0001742,4.0,Nasal congestion,
CHEMBL384467,HP_0001873,4.0,Thrombocytopenia,
CHEMBL384467,HP_0001915,4.0,Aplastic anemia,
CHEMBL384467,HP_0003072,4.0,Hypercalcemia,
CHEMBL384467,HP_0004398,4.0,Peptic ulcer,
CHEMBL384467,HP_0012424,4.0,Chorioretinitis,
CHEMBL384467,MONDO_0001280,4.0,choroiditis,
CHEMBL384467,MONDO_0002406,4.0,dermatitis,
CHEMBL384467,MONDO_0003005,4.0,macular retinal edema,Completed
CHEMBL384467,MONDO_0004979,4.0,asthma,Completed | Terminated
CHEMBL384467,MONDO_0004992,4.0,cancer,Completed | Not yet recruiting
CHEMBL384467,MONDO_0005178,4.0,osteoarthritis,Unknown status | Completed
CHEMBL384467,MONDO_0005301,4.0,multiple sclerosis,
CHEMBL384467,MONDO_0007915,4.0,systemic lupus erythematosus,
CHEMBL384467,MONDO_0008728,4.0,classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,
CHEMBL384467,MONDO_0015128,4.0,primary adrenal insufficiency,
CHEMBL384467,MONDO_0018479,4.0,congenital adrenal hyperplasia,Not yet recruiting | Recruiting
CHEMBL384467,MONDO_0019338,4.0,sarcoidosis,
CHEMBL384467,MP_0001845,4.0,inflammation,"Active, not recruiting | Completed"
CHEMBL386630,EFO_0000616,4.0,neoplasm,
CHEMBL386630,EFO_0004714,4.0,sexual dysfunction,Completed
CHEMBL386630,EFO_1001006,4.0,Klinefelter's syndrome,
CHEMBL386630,EFO_1001078,4.0,orchitis,
CHEMBL386630,HP_0000044,4.0,Hypogonadotropic hypogonadism,
CHEMBL386630,MONDO_0002146,4.0,hypogonadism,"Active, not recruiting | Terminated | Withdrawn | Completed | Recruiting"
CHEMBL386630,MONDO_0018555,4.0,hypogonadotropic hypogonadism,Completed
CHEMBL388590,EFO_0004274,4.0,gout,
CHEMBL389621,EFO_0000274,4.0,atopic eczema,Recruiting
CHEMBL389621,EFO_0000384,4.0,Crohn's disease,
CHEMBL389621,EFO_0000565,4.0,leukemia,
CHEMBL389621,EFO_0000574,4.0,lymphoma,
CHEMBL389621,EFO_0000676,4.0,psoriasis,
CHEMBL389621,EFO_0000685,4.0,rheumatoid arthritis,
CHEMBL389621,EFO_0000701,4.0,skin disease,
CHEMBL389621,EFO_0000729,4.0,ulcerative colitis,Completed
CHEMBL389621,EFO_0001379,4.0,endocrine system disease,
CHEMBL389621,EFO_0002609,4.0,juvenile idiopathic arthritis,
CHEMBL389621,EFO_0003106,4.0,pneumonia,
CHEMBL389621,EFO_0003778,4.0,psoriatic arthritis,
CHEMBL389621,EFO_0005539,4.0,adrenal gland disease,
CHEMBL389621,EFO_0005752,4.0,eye inflammation,
CHEMBL389621,EFO_0007141,4.0,allergic conjunctivitis,
CHEMBL389621,EFO_0009491,4.0,adrenocortical insufficiency,Completed | Recruiting | Unknown status
CHEMBL389621,EFO_0009552,4.0,hemorrhoid,
CHEMBL389621,EFO_0009560,4.0,otitis externa,
CHEMBL389621,EFO_1000764,4.0,seborrheic dermatitis,
CHEMBL389621,EFO_1001222,4.0,type III hypersensitivity reaction disease,
CHEMBL389621,EFO_1001435,4.0,tenosynovitis,
CHEMBL389621,HP_0000989,4.0,Pruritus,
CHEMBL389621,HP_0001742,4.0,Nasal congestion,
CHEMBL389621,MONDO_0002406,4.0,dermatitis,Completed
CHEMBL389621,MONDO_0002471,4.0,bursitis,
CHEMBL389621,MONDO_0003937,4.0,spondylitis,
