targetId,diseaseId,max_phase,labels,max_score,evidence_count_sum,datatype_ids,datasource_ids
ENSG00000102287,MONDO_0016532,4.0,Lennox-Gastaut syndrome,0.8071970034954302,3,known_drug,chembl
ENSG00000102393,MONDO_0010526,4.0,Fabry disease,0.9968148488228032,3578,literature | genetic_association | genetic_literature | known_drug,europepmc | orphanet | uniprot_literature | uniprot_variants | eva | chembl | clingen | gene2phenotype | genomics_england
ENSG00000102468,EFO_0000677,4.0,mental or behavioural disorder,0.9594229854055444,48,known_drug | literature,chembl | europepmc
ENSG00000102468,EFO_0003015,4.0,aggressive behavior,0.9854267794536667,42,known_drug,chembl
ENSG00000102468,EFO_0003758,4.0,autism,0.9962575005131142,177,known_drug | literature | animal_model,chembl | europepmc | impc
ENSG00000102468,EFO_0004216,4.0,conduct disorder,0.8337939758909385,5,literature | known_drug,europepmc | chembl
ENSG00000102468,EFO_0004698,4.0,insomnia,0.8447641184568474,44,literature | known_drug,europepmc | chembl
ENSG00000102468,EFO_0004888,4.0,post operative nausea and vomiting,0.8496294015187036,13,known_drug,chembl
ENSG00000102468,EFO_0004895,4.0,Tourette syndrome,0.9417741317803972,21,animal_model | literature | known_drug,impc | europepmc | chembl
ENSG00000102468,EFO_0005306,4.0,ventricular tachycardia,0.7599134970145264,3,literature | known_drug,europepmc | chembl
ENSG00000102468,EFO_0005407,4.0,psychosis,0.9869344555991822,155,literature | known_drug,europepmc | chembl
ENSG00000102468,EFO_0005411,4.0,schizoaffective disorder,0.9956606790430372,186,literature | known_drug,europepmc | chembl
ENSG00000102468,EFO_0009963,4.0,bipolar I disorder,0.9873274797840312,67,known_drug | literature,chembl | europepmc
ENSG00000102468,EFO_0009964,4.0,bipolar II disorder,0.7599134970145264,3,known_drug | literature,chembl | europepmc
ENSG00000102468,HP_0000713,4.0,Agitation,0.9868408456943636,51,known_drug,chembl
ENSG00000102468,HP_0002017,4.0,Nausea and vomiting,0.8589217821922189,5,known_drug,chembl
ENSG00000102468,HP_0003394,4.0,Muscle spasm,0.8274613634158176,3,known_drug,chembl
ENSG00000102468,HP_0100033,4.0,Tics,0.7599134970145264,3,known_drug | literature,chembl | europepmc
ENSG00000102468,MONDO_0002009,4.0,major depressive disorder,0.9933939925229328,278,known_drug | literature | genetic_association | animal_model,chembl | europepmc | eva | impc
ENSG00000102468,MONDO_0002050,4.0,depressive disorder,0.9768960738734498,315,known_drug | literature,chembl | europepmc
ENSG00000102468,MONDO_0004985,4.0,bipolar disorder,0.998860343942441,622,known_drug | literature,chembl | europepmc
ENSG00000102468,MONDO_0005090,4.0,schizophrenia,0.9994148161654782,1701,known_drug | literature | animal_model,chembl | europepmc | impc
ENSG00000102468,MONDO_0005180,4.0,Parkinson disease,0.8975161818727192,60,known_drug | rna_expression | literature,chembl | expression_atlas | europepmc
ENSG00000102524,EFO_0005761,4.0,lupus nephritis,0.7757534716856291,106,literature | known_drug,europepmc | chembl
ENSG00000102524,MONDO_0007915,4.0,systemic lupus erythematosus,0.9723910056675716,77,literature | known_drug | rna_expression,europepmc | chembl | expression_atlas
ENSG00000102755,EFO_0000616,4.0,neoplasm,0.9726158694041638,1789,literature | known_drug,europepmc | chembl
ENSG00000102755,EFO_0000681,4.0,renal cell carcinoma,0.9854605614587418,358,known_drug | literature,chembl | europepmc
ENSG00000102755,EFO_0000691,4.0,sarcoma,0.8771338568634989,47,known_drug | literature,chembl | europepmc
ENSG00000102755,EFO_0002892,4.0,thyroid carcinoma,0.8822229556559816,12,known_drug,chembl
ENSG00000102755,EFO_0003841,4.0,thyroid neoplasm,0.7354273954440582,5,known_drug | literature,chembl | europepmc
ENSG00000102755,EFO_0004142,4.0,colorectal neoplasm,0.8878479352684523,37,known_drug | literature,chembl | europepmc
ENSG00000102755,EFO_1001901,4.0,neuroendocrine neoplasm,0.8857330381738904,30,known_drug | literature,chembl | europepmc
ENSG00000102755,MONDO_0002108,4.0,thyroid cancer,0.8801154838171606,56,known_drug | literature,chembl | europepmc
ENSG00000102755,MONDO_0005575,4.0,colorectal cancer,0.903381366321249,127,literature | known_drug,europepmc | chembl
ENSG00000102755,MONDO_0011719,4.0,gastrointestinal stromal tumor,0.9459092523012748,69,literature | known_drug,europepmc | chembl
ENSG00000102755,MONDO_0015277,4.0,medullary thyroid gland carcinoma,0.8056349745992472,30,literature | known_drug,europepmc | chembl
ENSG00000102967,EFO_0000685,4.0,rheumatoid arthritis,0.9816394571874028,40,known_drug | literature,chembl | europepmc
ENSG00000102967,EFO_0003778,4.0,psoriatic arthritis,0.8564900590017724,10,known_drug | literature,chembl | europepmc
ENSG00000102967,EFO_0003929,4.0,relapsing-remitting multiple sclerosis,0.7143186871936548,8,known_drug | literature,chembl | europepmc
ENSG00000102967,MONDO_0005301,4.0,multiple sclerosis,0.9541004306074858,82,literature | known_drug,europepmc | chembl
ENSG00000103546,EFO_0000239,4.0,adrenal gland pheochromocytoma,0.8312609309008903,4,known_drug,chembl
ENSG00000103546,EFO_0000274,4.0,atopic eczema,0.7704678511397282,4,known_drug,chembl
ENSG00000103546,EFO_0000537,4.0,hypertension,0.8274613634158176,4,known_drug | literature,chembl | europepmc
ENSG00000103546,EFO_0000621,4.0,neuroblastoma,0.8089933000788633,83,known_drug | literature,chembl | europepmc
ENSG00000103546,EFO_0001073,4.0,obesity,0.9852972381336216,72,known_drug,chembl
ENSG00000103546,EFO_0002970,4.0,muscular disease,0.8897742701710087,5,known_drug,chembl
ENSG00000103546,EFO_0003888,4.0,attention deficit hyperactivity disorder,0.9986858734779338,775,known_drug | literature,chembl | europepmc
ENSG00000103546,EFO_0003890,4.0,drug dependence,0.7962869602265169,13,known_drug,chembl
ENSG00000103546,EFO_0003956,4.0,seasonal allergic rhinitis,0.99270602046877,85,known_drug,chembl
ENSG00000103546,EFO_0004262,4.0,panic disorder,0.877970883623333,17,literature | known_drug,europepmc | chembl
ENSG00000103546,EFO_0004698,4.0,insomnia,0.7354273954440582,5,literature | known_drug,europepmc | chembl
ENSG00000103546,EFO_0005687,4.0,fibromyalgia,0.9898524488498612,88,literature | known_drug,europepmc | chembl
ENSG00000103546,EFO_0005762,4.0,neuropathic pain,0.94734832819033,18,known_drug,chembl
ENSG00000103546,EFO_0005854,4.0,allergic rhinitis,0.9321868153794204,10,known_drug,chembl
ENSG00000103546,EFO_0006788,4.0,anxiety disorder,0.9190679877429972,11,known_drug | literature,chembl | europepmc
ENSG00000103546,EFO_0007214,4.0,common cold,0.9915123792169254,72,known_drug,chembl
ENSG00000103546,EFO_0007486,4.0,sinusitis,0.8399239447668558,5,known_drug,chembl
ENSG00000103546,EFO_1000453,4.0,Paraganglioma,0.7210734738337838,10,animal_model | literature | known_drug,impc | europepmc | chembl
ENSG00000103546,EFO_1000783,4.0,diabetic neuropathy,0.9046695872636886,22,literature | known_drug,europepmc | chembl
ENSG00000103546,EFO_1001917,4.0,social anxiety disorder,0.8967813274142284,9,known_drug | literature,chembl | europepmc
ENSG00000103546,HP_0001742,4.0,Nasal congestion,0.9927255579374482,83,known_drug,chembl
ENSG00000103546,HP_0010992,4.0,Stress urinary incontinence,0.8257268307035843,7,known_drug,chembl
ENSG00000103546,HP_0012531,4.0,Pain,0.9841773123831948,61,known_drug,chembl
ENSG00000103546,HP_0012532,4.0,Chronic pain,0.8756984665616825,7,known_drug,chembl
ENSG00000103546,HP_0012735,4.0,Cough,0.854058335811326,4,known_drug,chembl
ENSG00000103546,MONDO_0002009,4.0,major depressive disorder,0.9987713440967014,689,known_drug | literature,chembl | europepmc
ENSG00000103546,MONDO_0002050,4.0,depressive disorder,0.9944728208275776,271,known_drug | literature,chembl | europepmc
ENSG00000103546,MONDO_0004985,4.0,bipolar disorder,0.8155911723023309,21,known_drug | literature,chembl | europepmc
ENSG00000103546,MONDO_0005041,4.0,glaucoma,0.7599134970145264,5,known_drug | literature,chembl | europepmc
ENSG00000103546,MONDO_0005180,4.0,Parkinson disease,0.8161589791090534,32,known_drug | literature,chembl | europepmc
ENSG00000103546,MONDO_0005277,4.0,migraine disorder,0.770417190239927,6,literature | known_drug,europepmc | chembl
ENSG00000103546,MONDO_0007079,4.0,alcohol dependence,0.7472172647599653,16,literature | known_drug,europepmc | chembl
ENSG00000103546,MONDO_0016158,4.0,narcolepsy-cataplexy syndrome,0.9480201027187082,12,known_drug,chembl
ENSG00000104267,EFO_0000474,4.0,epilepsy,0.9943459658206062,142,known_drug | literature,chembl | europepmc
ENSG00000104267,EFO_0003144,4.0,heart failure,0.9219952055503746,24,known_drug | literature,chembl | europepmc
ENSG00000104267,EFO_0004190,4.0,open-angle glaucoma,0.9753404236301312,28,known_drug,chembl
ENSG00000104267,EFO_0009373,4.0,edema,0.9741405848000252,23,known_drug,chembl
ENSG00000104267,EFO_1000782,4.0,altitude sickness,0.9819283961595048,39,literature | known_drug,europepmc | chembl
ENSG00000104267,EFO_1001069,4.0,ocular hypertension,0.9832540856643616,44,literature | known_drug,europepmc | chembl
ENSG00000104267,HP_0001250,4.0,Seizure,0.9810065163444468,38,literature | known_drug,europepmc | chembl
ENSG00000104267,MONDO_0001744,4.0,angle-closure glaucoma,0.9786773616146388,28,known_drug,chembl
ENSG00000104267,MONDO_0005041,4.0,glaucoma,0.992590365420279,153,known_drug | literature,chembl | europepmc
ENSG00000104267,MONDO_0005277,4.0,migraine disorder,0.9789557749779634,46,literature | known_drug,europepmc | chembl
ENSG00000104267,MONDO_0016532,4.0,Lennox-Gastaut syndrome,0.8071970034954302,3,known_drug,chembl
ENSG00000104321,EFO_0000546,4.0,injury,0.8274613634158176,17,literature | known_drug,europepmc | chembl
ENSG00000104321,EFO_0003958,4.0,sunburn,0.9066612367713316,8,known_drug | literature,chembl | europepmc
ENSG00000104321,EFO_0005856,4.0,arthritis,0.9741405848000252,23,known_drug,chembl
ENSG00000104321,EFO_0007214,4.0,common cold,0.9673213500494136,19,known_drug,chembl
ENSG00000104321,EFO_0009582,4.0,sprain,0.9671529481664186,18,known_drug,chembl
ENSG00000104321,HP_0000155,4.0,Oral ulcer,0.8274613634158176,5,literature | known_drug,europepmc | chembl
ENSG00000104321,HP_0000989,4.0,Pruritus,0.9513974960387728,55,literature | known_drug,europepmc | chembl
ENSG00000104321,HP_0001742,4.0,Nasal congestion,0.9285669064556789,9,literature | known_drug,europepmc | chembl
ENSG00000104321,HP_0002315,4.0,Headache,0.7599134970145264,32,known_drug | literature,chembl | europepmc
ENSG00000104321,HP_0003326,4.0,Myalgia,0.9066612367713316,6,known_drug,chembl
ENSG00000104321,HP_0003418,4.0,Back pain,0.9833514825371766,36,known_drug,chembl
ENSG00000104321,HP_0012531,4.0,Pain,0.9829918078229694,50,known_drug | literature,chembl | europepmc
ENSG00000104321,HP_0012735,4.0,Cough,0.9848822177316678,46,known_drug | literature,chembl | europepmc
ENSG00000104321,MONDO_0002258,4.0,pharyngitis,0.9708658154122064,21,known_drug,chembl
ENSG00000104321,MONDO_0043653,4.0,herpes labialis,0.8274613634158176,3,known_drug,chembl
ENSG00000104368,EFO_0000612,4.0,myocardial infarction,0.952694148929473,395,literature | known_drug,europepmc | chembl
ENSG00000104368,EFO_0000712,4.0,stroke,0.9468321685366222,902,known_drug | literature,chembl | europepmc
ENSG00000104368,EFO_0003144,4.0,heart failure,0.7599134970145264,33,known_drug | literature,chembl | europepmc
ENSG00000104368,EFO_0003827,4.0,pulmonary embolism,0.927732996885616,50,known_drug | literature | genetic_association,chembl | europepmc | eva
ENSG00000104368,EFO_0008583,4.0,acute myocardial infarction,0.8350604983859629,545,literature | known_drug,europepmc | chembl
ENSG00000104368,EFO_0008585,4.0,ST Elevation Myocardial Infarction,0.7616021936745586,28,literature | known_drug,europepmc | chembl
ENSG00000104368,HP_0004419,4.0,Recurrent thrombophlebitis,0.8274613634158176,3,known_drug,chembl
ENSG00000104368,MONDO_0000831,4.0,thrombotic disease,0.8841419498618439,271,known_drug | literature,chembl | europepmc
ENSG00000104368,MP_0001914,4.0,hemorrhage,0.9499634893828738,195,literature | known_drug,europepmc | chembl
ENSG00000104687,EFO_0000183,4.0,Hodgkins lymphoma,0.787574348305855,8,known_drug | literature,chembl | europepmc
ENSG00000104687,EFO_0000272,4.0,astrocytoma,0.7599134970145264,3,literature | known_drug,europepmc | chembl
ENSG00000104687,EFO_0000519,4.0,glioblastoma multiforme,0.905046797812846,37,known_drug | literature,chembl | europepmc
ENSG00000104687,EFO_0000616,4.0,neoplasm,0.9761674680160674,668,literature | known_drug,europepmc | chembl
ENSG00000104687,EFO_0001378,4.0,multiple myeloma,0.8890427615703969,38,literature | known_drug,europepmc | chembl
ENSG00000104687,EFO_0002939,4.0,medulloblastoma,0.7599134970145264,3,known_drug | literature,chembl | europepmc
ENSG00000104687,EFO_0005543,4.0,glioma,0.7599134970145264,28,literature | known_drug,europepmc | chembl
ENSG00000104833,EFO_0000183,4.0,Hodgkins lymphoma,0.9501049080515948,140,known_drug,chembl
ENSG00000104833,EFO_0000305,4.0,breast carcinoma,0.9856571599163216,101,known_drug,chembl
ENSG00000104833,EFO_0000403,4.0,diffuse large B-cell lymphoma,0.9226993833972787,218,known_drug | literature,chembl | europepmc
ENSG00000104833,EFO_0000616,4.0,neoplasm,0.9775000422950924,523,literature | known_drug,europepmc | chembl
ENSG00000104833,EFO_0001378,4.0,multiple myeloma,0.9346130336917046,93,known_drug,chembl
ENSG00000104833,EFO_0003032,4.0,anaplastic large cell lymphoma,0.7543631216144935,17,known_drug,chembl
ENSG00000104833,EFO_0003869,4.0,breast neoplasm,0.9748267560965964,207,known_drug,chembl
ENSG00000104833,EFO_0005952,4.0,non-Hodgkins lymphoma,0.8664605963615702,71,known_drug | literature,chembl | europepmc
ENSG00000104833,EFO_1001100,4.0,peritoneal neoplasm,0.8192935081927347,17,known_drug,chembl
ENSG00000104833,MONDO_0002974,4.0,cervical cancer,0.8724887017951934,100,known_drug,chembl
ENSG00000104833,MONDO_0004992,4.0,cancer,0.9038918606894536,212,known_drug | literature,chembl | europepmc
ENSG00000104833,MONDO_0007254,4.0,breast cancer,0.9949579168871926,1782,literature | known_drug,europepmc | chembl
ENSG00000104870,EFO_0004991,4.0,Myasthenia gravis,0.9276949287477936,72,literature | known_drug,europepmc | chembl
ENSG00000105383,EFO_0000222,4.0,acute myeloid leukemia,0.9741390090060974,1770,known_drug | literature,chembl | europepmc
ENSG00000105383,EFO_0000616,4.0,neoplasm,0.8120829610823547,512,literature | known_drug,europepmc | chembl
ENSG00000105397,EFO_0000676,4.0,psoriasis,0.9516300798420756,310,genetic_association | known_drug | literature,gwas_credible_sets | chembl | europepmc
ENSG00000105397,EFO_0000685,4.0,rheumatoid arthritis,0.9620953987938542,111,genetic_association | known_drug | literature,gwas_credible_sets | chembl | europepmc
ENSG00000105397,EFO_1001494,4.0,psoriasis vulgaris,0.8660681569098911,104,known_drug | literature | genetic_association,chembl | europepmc | gwas_credible_sets
ENSG00000105464,EFO_0000544,4.0,infection,0.9772348002576626,27,known_drug,chembl
ENSG00000105464,EFO_0007328,4.0,influenza,0.98151585710873,35,known_drug,chembl
ENSG00000105464,EFO_1000860,4.0,cerebral atherosclerosis,0.9190679877429972,7,known_drug,chembl
ENSG00000105464,EFO_1001175,4.0,secondary Parkinson disease,0.9190679877429972,7,known_drug,chembl
ENSG00000105464,EFO_1001402,4.0,postencephalitic Parkinson disease,0.9190679877429972,7,known_drug,chembl
ENSG00000105464,HP_0012531,4.0,Pain,0.8617460357177759,56,known_drug,chembl
ENSG00000105464,MONDO_0005180,4.0,Parkinson disease,0.992355664106232,92,known_drug | literature,chembl | europepmc
ENSG00000105639,EFO_0000685,4.0,rheumatoid arthritis,0.9622200640763948,89,known_drug | literature,chembl | europepmc
ENSG00000105639,EFO_0004192,4.0,alopecia areata,0.7831817649290458,38,known_drug | literature,chembl | europepmc
ENSG00000105650,EFO_0000712,4.0,stroke,0.9015951467912348,6,known_drug,chembl
ENSG00000105650,EFO_0001645,4.0,coronary artery disease,0.912179656213937,8,known_drug,chembl
ENSG00000105650,HP_0006536,4.0,Airway obstruction,0.9285669064556789,8,known_drug,chembl
ENSG00000105723,EFO_0009963,4.0,bipolar I disorder,0.9499383088172922,14,known_drug,chembl
ENSG00000105723,MONDO_0002009,4.0,major depressive disorder,0.8749596617729184,8,known_drug,chembl
ENSG00000105723,MONDO_0002050,4.0,depressive disorder,0.9571687630744836,26,known_drug | literature,chembl | europepmc
ENSG00000105723,MONDO_0004985,4.0,bipolar disorder,0.9933685708774438,106,known_drug | literature,chembl | europepmc
ENSG00000105737,EFO_0000474,4.0,epilepsy,0.9942074907540432,120,known_drug | literature,chembl | europepmc
ENSG00000105737,HP_0001250,4.0,Seizure,0.896915753794802,18,known_drug,chembl
ENSG00000105737,MONDO_0005277,4.0,migraine disorder,0.9791455539985368,48,literature | known_drug,europepmc | chembl
ENSG00000105737,MONDO_0016532,4.0,Lennox-Gastaut syndrome,0.8071970034954302,3,known_drug,chembl
ENSG00000105810,EFO_0000305,4.0,breast carcinoma,0.8877872597795584,36,literature | somatic_mutation | known_drug | rna_expression,europepmc | cancer_gene_census | chembl | expression_atlas
ENSG00000105810,EFO_0000616,4.0,neoplasm,0.951848878845042,869,literature | somatic_mutation | known_drug,europepmc | cancer_gene_census | chembl
ENSG00000105810,EFO_0000702,4.0,small cell lung carcinoma,0.7421136481874233,20,somatic_mutation | known_drug | literature,cancer_gene_census | chembl | europepmc
ENSG00000105810,EFO_0003869,4.0,breast neoplasm,0.926257135577334,46,known_drug | literature,chembl | europepmc
ENSG00000105810,MONDO_0007254,4.0,breast cancer,0.9772938068708036,596,literature | known_drug,europepmc | chembl
ENSG00000105851,EFO_0000095,4.0,chronic lymphocytic leukemia,0.9107723774899678,480,known_drug | literature,chembl | europepmc
ENSG00000105851,MONDO_0018906,4.0,follicular lymphoma,0.8415867940290304,72,literature | known_drug,europepmc | chembl
ENSG00000105976,EFO_0000182,4.0,hepatocellular carcinoma,0.9895308657018328,1262,genetic_association | animal_model | genetic_literature | affected_pathway | somatic_mutation | known_drug | literature,eva | impc | uniprot_literature | uniprot_variants | cancer_biomarkers | cancer_gene_census | chembl | europepmc | eva_somatic
ENSG00000105976,EFO_0000616,4.0,neoplasm,0.9942730040426332,5725,literature | somatic_mutation | known_drug,europepmc | cancer_gene_census | chembl
ENSG00000105976,EFO_0000681,4.0,renal cell carcinoma,0.8908455300088807,3247,somatic_mutation | known_drug | literature | genetic_association,cancer_gene_census | chembl | europepmc | eva | intogen
ENSG00000105976,EFO_0002892,4.0,thyroid carcinoma,0.727828260473913,32,somatic_mutation | known_drug | literature,cancer_gene_census | chembl | europepmc
ENSG00000105976,EFO_0003060,4.0,non-small cell lung carcinoma,0.9874657004919618,2542,affected_pathway | somatic_mutation | known_drug | literature | animal_model,cancer_biomarkers | cancer_gene_census | chembl | crispr | europepmc | impc | intogen
ENSG00000106123,EFO_0000616,4.0,neoplasm,0.871124636750535,99,literature | known_drug,europepmc | chembl
ENSG00000106123,MONDO_0002108,4.0,thyroid cancer,0.7757534716856291,6,known_drug,chembl
ENSG00000106123,MONDO_0015277,4.0,medullary thyroid gland carcinoma,0.7935602610177124,7,known_drug,chembl
ENSG00000106128,EFO_1001348,4.0,HIV-Associated Lipodystrophy Syndrome,0.7616021936745586,3,known_drug,chembl
ENSG00000106258,EFO_0000180,4.0,HIV-1 infection,0.9813121418441004,53,known_drug,chembl
ENSG00000106258,EFO_0000764,4.0,HIV infection,0.9964001533411074,358,known_drug,chembl
ENSG00000106258,EFO_0003047,4.0,hepatitis C virus infection,0.9003289024037544,31,known_drug | literature,chembl | europepmc
ENSG00000106258,EFO_0004220,4.0,chronic hepatitis C virus infection,0.9310779516768212,53,known_drug,chembl
ENSG00000106348,EFO_0001422,4.0,cirrhosis of liver,0.97574013326484,26,known_drug,chembl
ENSG00000106348,EFO_0004220,4.0,chronic hepatitis C virus infection,0.9963608766405322,356,known_drug,chembl
ENSG00000106348,EFO_0006890,4.0,fibrosis,0.7616021936745586,3,known_drug,chembl
ENSG00000106462,EFO_0000616,4.0,neoplasm,0.9926108619656752,3536,literature | somatic_mutation | known_drug,europepmc | cancer_gene_census | chembl
ENSG00000106462,MONDO_0018906,4.0,follicular lymphoma,0.7449206373023215,191,literature | known_drug,europepmc | chembl
ENSG00000106546,EFO_0000676,4.0,psoriasis,0.9252478927314128,181,genetic_association | known_drug | literature,gwas_credible_sets | chembl | europepmc
ENSG00000106804,EFO_0004991,4.0,Myasthenia gravis,0.8502376517213222,48,literature | known_drug,europepmc | chembl
ENSG00000106804,MONDO_0001549,4.0,hemolytic-uremic syndrome,0.7616021936745586,64,known_drug | literature,chembl | europepmc
ENSG00000106804,MONDO_0016244,4.0,atypical hemolytic-uremic syndrome,0.8734643319084731,171,literature | known_drug,europepmc | chembl
ENSG00000106804,MONDO_0100244,4.0,paroxysmal nocturnal hemoglobinuria,0.9699788600634666,437,literature | known_drug,europepmc | chembl
ENSG00000107779,EFO_0003944,4.0,tibia fracture,0.8274613634158176,3,known_drug,chembl
ENSG00000107779,EFO_0004260,4.0,bone disease,0.7599134970145264,3,literature | known_drug,europepmc | chembl
ENSG00000108091,EFO_0000616,4.0,neoplasm,0.7892630449658873,408,literature | known_drug,europepmc | chembl
ENSG00000108091,EFO_0003060,4.0,non-small cell lung carcinoma,0.9001821748545712,63,somatic_mutation | known_drug | literature,cancer_gene_census | chembl | europepmc
ENSG00000108091,MONDO_0015277,4.0,medullary thyroid gland carcinoma,0.8386574222718315,29,literature | somatic_mutation | known_drug,europepmc | cancer_gene_census | chembl
ENSG00000108576,EFO_0001358,4.0,post-traumatic stress disorder,0.9386690464202162,116,literature | known_drug,europepmc | chembl
ENSG00000108576,EFO_0002970,4.0,muscular disease,0.8897742701710087,5,known_drug,chembl
ENSG00000108576,EFO_0004242,4.0,obsessive-compulsive disorder,0.9798473171045362,120,literature | animal_model | known_drug | genetic_association,europepmc | impc | chembl | eva
ENSG00000108576,EFO_0004262,4.0,panic disorder,0.9305696013970944,44,literature | known_drug,europepmc | chembl
ENSG00000108576,EFO_0005407,4.0,psychosis,0.7599134970145264,17,literature | known_drug,europepmc | chembl
ENSG00000108576,EFO_0005687,4.0,fibromyalgia,0.9895694357080111,98,literature | known_drug,europepmc | chembl
ENSG00000108576,EFO_0005762,4.0,neuropathic pain,0.9172605808831522,18,literature | known_drug,europepmc | chembl
ENSG00000108576,EFO_0006788,4.0,anxiety disorder,0.9665900492797412,88,known_drug | literature,chembl | europepmc
ENSG00000108576,EFO_0009963,4.0,bipolar I disorder,0.854058335811326,4,known_drug,chembl
ENSG00000108576,EFO_1000783,4.0,diabetic neuropathy,0.9006212443387344,19,known_drug,chembl
ENSG00000108576,EFO_1001892,4.0,generalized anxiety disorder,0.9058975875627946,31,known_drug | literature,chembl | europepmc
ENSG00000108576,EFO_1001917,4.0,social anxiety disorder,0.9561420417100408,33,known_drug | literature,chembl | europepmc
ENSG00000108576,GO_0042697,4.0,menopause,0.8387401496891821,11,known_drug,chembl
ENSG00000108576,HP_0002315,4.0,Headache,0.7616021936745586,7,known_drug | literature,chembl | europepmc
ENSG00000108576,HP_0010992,4.0,Stress urinary incontinence,0.8257268307035843,7,known_drug,chembl
ENSG00000108576,MONDO_0002009,4.0,major depressive disorder,0.9991052632238644,1206,known_drug | literature | animal_model,chembl | europepmc | impc
ENSG00000108576,MONDO_0002050,4.0,depressive disorder,0.99697907419299,1192,known_drug | literature,chembl | europepmc
ENSG00000108576,MONDO_0004985,4.0,bipolar disorder,0.9403900461768606,99,known_drug | literature,chembl | europepmc
ENSG00000109158,EFO_0000474,4.0,epilepsy,0.9943597707049004,127,known_drug | literature,chembl | europepmc
ENSG00000109158,HP_0001250,4.0,Seizure,0.9493907996587424,22,known_drug,chembl
ENSG00000109158,MONDO_0005277,4.0,migraine disorder,0.9790219610822356,46,literature | known_drug,europepmc | chembl
ENSG00000109158,MONDO_0016532,4.0,Lennox-Gastaut syndrome,0.8071970034954302,3,known_drug,chembl
ENSG00000109163,EFO_0000196,4.0,metastatic prostate cancer,0.8491606316050855,34,known_drug | literature,chembl | europepmc
ENSG00000109163,EFO_0000305,4.0,breast carcinoma,0.8056349745992472,18,literature | known_drug | rna_expression,europepmc | chembl | expression_atlas
ENSG00000109163,EFO_0000616,4.0,neoplasm,0.9264677626907776,182,literature | known_drug,europepmc | chembl
ENSG00000109163,EFO_0001065,4.0,endometriosis,0.9362591174254798,108,literature | known_drug,europepmc | chembl
ENSG00000109163,EFO_0001663,4.0,prostate carcinoma,0.9672792326661528,56,literature | known_drug,europepmc | chembl
ENSG00000109163,EFO_0009029,4.0,Central precocious puberty,0.9366441751964562,25,literature | animal_model | known_drug,europepmc | impc | chembl
ENSG00000109163,MONDO_0000088,4.0,precocious puberty,0.9077444820693245,12,known_drug | literature,chembl | europepmc
ENSG00000109163,MONDO_0007254,4.0,breast cancer,0.8774752105643692,218,literature | known_drug,europepmc | chembl
ENSG00000109163,MONDO_0008315,4.0,prostate cancer,0.9853957172354714,566,literature | known_drug,europepmc | chembl
ENSG00000109390,EFO_0000400,4.0,diabetes mellitus,0.9897662699492094,99,known_drug,chembl
ENSG00000109390,MONDO_0005148,4.0,type 2 diabetes mellitus,0.9984097546156244,682,known_drug,chembl
ENSG00000110717,EFO_0000400,4.0,diabetes mellitus,0.9897662699492094,102,literature | known_drug,europepmc | chembl
ENSG00000110717,MONDO_0005148,4.0,type 2 diabetes mellitus,0.9984097546156244,684,known_drug | literature,chembl | europepmc
ENSG00000110799,MONDO_0018896,4.0,thrombotic thrombocytopenic purpura,0.8196595848464684,740,literature | known_drug,europepmc | chembl
ENSG00000110799,Orphanet_903,4.0,Von Willebrand disease,0.9621327646623358,1681,genetic_association | genetic_literature | known_drug | literature | animal_model,gene_burden | genomics_england | chembl | europepmc | gwas_credible_sets | impc | orphanet
ENSG00000111275,EFO_0001067,4.0,parasitic infection,0.7599134970145264,5,literature | known_drug,europepmc | chembl
ENSG00000111275,MONDO_0007079,4.0,alcohol dependence,0.8720091813074692,122,literature | genetic_association | known_drug,europepmc | gwas_credible_sets | eva | chembl
ENSG00000111291,EFO_0001378,4.0,multiple myeloma,0.818511611662276,120,literature | known_drug,europepmc | chembl
ENSG00000111424,EFO_0000676,4.0,psoriasis,0.989962515008898,217,known_drug | literature,chembl | europepmc
ENSG00000111424,EFO_0003882,4.0,osteoporosis,0.9641864752787832,61,known_drug | animal_model | literature,chembl | impc | europepmc
ENSG00000111424,EFO_0003884,4.0,chronic kidney disease,0.987296808666741,323,known_drug | literature,chembl | europepmc
ENSG00000111424,EFO_0004272,4.0,anemia (phenotype),0.8274613634158176,3,known_drug,chembl
ENSG00000111424,EFO_0005754,4.0,parathyroid disease,0.8274613634158176,3,known_drug,chembl
ENSG00000111424,EFO_0009451,4.0,hypoparathyroidism,0.9480201027187082,23,known_drug | literature,chembl | europepmc
ENSG00000111424,EFO_1001173,4.0,secondary hyperparathyroidism,0.977253409159732,203,literature | known_drug,europepmc | chembl
ENSG00000111424,EFO_1001494,4.0,psoriasis vulgaris,0.974371968831837,61,known_drug | literature,chembl | europepmc
ENSG00000111424,HP_0002901,4.0,Hypocalcemia,0.9653576182024792,132,known_drug | literature,chembl | europepmc
ENSG00000111537,Orphanet_158038,4.0,Primary hemophagocytic lymphohistiocytosis,0.8071970034954302,15,known_drug | literature,chembl | europepmc
ENSG00000111816,EFO_0000220,4.0,acute lymphoblastic leukemia,0.903724422098834,38,known_drug | literature,chembl | europepmc
ENSG00000111816,EFO_0000339,4.0,chronic myelogenous leukemia,0.9580573757688562,64,known_drug,chembl
ENSG00000111816,EFO_0000616,4.0,neoplasm,0.7991226365109066,84,literature | known_drug,europepmc | chembl
